Date,Time,S0,S1,S2,S3,S4,P-100,P-99,P-98,P-97,P-96,P-95,P-94,P-93,P-92,P-91,P-90,P-89,P-88,P-87,P-86,P-85,P-84,P-83,P-82,P-81,P-80,P-79,P-78,P-77,P-76,P-75,P-74,P-73,P-72,P-71,P-70,P-69,P-68,P-67,P-66,P-65,P-64,P-63,P-62,P-61,P-60,P-59,P-58,P-57,P-56,P-55,P-54,P-53,P-52,P-51,P-50,P-49,P-48,P-47,P-46,P-45,P-44,P-43,P-42,P-41,P-40,P-39,P-38,P-37,P-36,P-35,P-34,P-33,P-32,P-31,P-30,P-29,P-28,P-27,P-26,P-25,P-24,P-23,P-22,P-21,P-20,P-19,P-18,P-17,P-16,P-15,P-14,P-13,P-12,P-11,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1
2022/04/01,01:45,1,1,1,1,0,1.0,1.0000361496958905,1.000054224543836,1.0001445987835627,1.0001445987835627,1.0001265239356172,1.0001265239356172,1.0001174865116447,1.000027112271918,1.0000632619678085,1.0001717110554806,1.0001988233273986,1.0001536362075354,1.0001897859034259,1.000162673631508,1.0001265239356172,1.000162673631508,1.000081336815754,1.0001174865116447,1.0001265239356172,0.9999909625760273,1.0,0.9999548128801365,0.9999909625760273,0.9998915509123278,0.9999186631842458,0.9999367380321913,0.9998734760643826,0.9998825134883551,0.9998825134883551,0.9999457754561638,0.9999005883363006,0.9999005883363006,0.9998282889445191,0.9998282889445191,0.9998282889445191,1.0000090374239725,1.0000180748479452,1.0000090374239725,1.000054224543836,1.0000090374239725,0.9999909625760273,0.9999457754561638,0.9999005883363006,1.0000090374239725,1.0000994116636992,1.0000994116636992,1.0000994116636992,1.00013556135959,1.0001174865116447,1.0001265239356172,1.0001265239356172,1.0001988233273986,1.0001897859034259,1.0002078607513714,1.0002078607513714,1.0001445987835627,0.9999638503041093,0.9999277006082186,0.9998734760643826,0.9998825134883551,0.9998734760643826,0.9999457754561638,1.0000722993917812,1.0000722993917812,1.0001445987835627,1.0000632619678085,1.0001445987835627,1.0001988233273986,1.000244010447262,1.0002078607513714,1.000081336815754,1.0000632619678085,1.0000361496958905,1.0001445987835627,1.0000361496958905,1.0000361496958905,1.0,1.0000090374239725,1.0,1.0001174865116447,1.000054224543836,1.0000722993917812,1.0001536362075354,1.0001174865116447,1.000027112271918,1.0000451871198632,1.0000090374239725,0.9998734760643826,0.9999277006082186,1.0001265239356172,1.0002891975671253,1.000244010447262,1.0003163098390433,1.0004247589267155,1.00040668407877,1.0003434221109613,1.0002801601431526,1.0002801601431526,1.0002620852952073
2022/04/01,01:55,1,1,1,1,0,1.0,1.0001084422274034,1.0001355527842544,1.0000903685228364,1.0001265159319705,1.0000994053751198,1.0000632579659854,1.0000994053751198,1.0000180737045674,1.0000542211137018,1.0000632579659854,0.9999277051817312,0.999936742034015,0.9998915577725968,0.9999277051817312,0.9998282998066115,0.9998554103634623,0.9998734840680297,0.9998102261020443,0.9998192629543278,0.9998192629543278,0.999882520920313,0.9998373366588952,0.9998373366588952,0.9997650418406262,0.9997650418406262,0.9997650418406262,0.9999457788862984,0.999954815738582,0.9999457788862984,0.9999909631477165,0.9999457788862984,0.9999277051817312,0.999882520920313,0.9998373366588952,0.9999457788862984,1.0000361474091344,1.0000361474091344,1.0000361474091344,1.000072294818269,1.0000542211137018,1.0000632579659854,1.0000632579659854,1.0001355527842544,1.0001265159319705,1.000144589636538,1.000144589636538,1.0000813316705526,0.9999005946248805,0.999864447215746,0.9998102261020443,0.9998192629543278,0.9998102261020443,0.999882520920313,1.0000090368522836,1.0000090368522836,1.0000813316705526,1.0,1.0000813316705526,1.0001355527842544,1.0001807370456723,1.000144589636538,1.0000180737045674,1.0,0.9999728894431492,1.0000813316705526,0.9999728894431492,0.9999728894431492,0.999936742034015,0.9999457788862984,0.999936742034015,1.0000542211137018,0.9999909631477165,1.0000090368522836,1.0000903685228364,1.0000542211137018,0.9999638525908657,0.9999819262954329,0.9999457788862984,0.9998102261020443,0.999864447215746,1.0000632579659854,1.0002259213070903,1.0001807370456723,1.000253031863941,1.0003614740913447,1.0003434003867773,1.0002801424207919,1.0002168844548067,1.0002168844548067,1.0001988107502395,1.1068999753293935,1.10708996331038,1.1071999563520036,1.1072099557194242,1.107179957617163,1.1071399601474816,1.1070399664732784,1.106999969003597,1.1070299671058579
2022/04/01,02:00,0,0,0,0,0,1.0,0.9999638561837553,1.0,0.9999186764134492,0.9999548202296941,0.9999638561837553,0.9998283168728371,0.9998373528268985,0.9997921730565923,0.9998283168728371,0.9997289213781638,0.9997560292403473,0.99977410114847,0.9997108494700414,0.9997198854241025,0.9997198854241025,0.999783137102531,0.9997379573322251,0.9997379573322251,0.9996656696997354,0.9996656696997354,0.9996656696997354,0.9998463887809595,0.9998554247350208,0.9998463887809595,0.9998915685512656,0.9998463887809595,0.9998283168728371,0.999783137102531,0.9997379573322251,0.9998463887809595,0.9999367483215714,0.9999367483215714,0.9999367483215714,0.9999728921378164,0.9999548202296941,0.9999638561837553,0.9999638561837553,1.000036143816245,1.0000271078621836,1.0000451797703063,1.0000451797703063,0.9999819280918776,0.9998012090106535,0.9997650651944087,0.9997108494700414,0.9997198854241025,0.9997108494700414,0.999783137102531,0.9999096404593879,0.9999096404593879,0.9999819280918776,0.9999006045053267,0.9999819280918776,1.000036143816245,1.0000813235865509,1.0000451797703063,0.9999186764134492,0.9999006045053267,0.9998734966431431,0.9999819280918776,0.9998734966431431,0.9998734966431431,0.9998373528268985,0.9998463887809595,0.9998373528268985,0.9999548202296941,0.9998915685512656,0.9999096404593879,0.999990964045939,0.9999548202296941,0.999864460689082,0.9998825325972044,0.9998463887809595,0.9997108494700414,0.9997650651944087,0.9999638561837553,1.000126503356857,1.0000813235865509,1.0001536112190406,1.0002620426677753,1.0002439707596527,1.000180719081224,1.0001174674027957,1.0001174674027957,1.0000993954946733,1.1067899544587918,1.1069799235558289,1.1070899056646397,1.1070999040381682,1.1070699089175833,1.1070299154234702,1.1069299316881875,1.1068899381940744,1.106919933314659,1.1071799403627032,1.1071799403627032,1.1071999383747932,1.1071799403627032,1.1071999383747932
2022/04/01,02:05,1,1,0,0,0,1.0,0.9998644557899968,0.9998734920706638,0.9998283106673294,0.9998644557899968,0.9997650567026611,0.9997921655446617,0.9998102381059957,0.9997469841413275,0.9997560204219942,0.9997560204219942,0.9998192743866623,0.9997740929833282,0.9997740929833282,0.999701802737993,0.999701802737993,0.999701802737993,0.9998825283513306,0.9998915646319975,0.9998825283513306,0.9999277097546649,0.9998825283513306,0.9998644557899968,0.9998192743866623,0.9997740929833282,0.9998825283513306,0.9999728911579991,0.9999728911579991,0.9999728911579991,1.0000090362806668,0.9999909637193332,1.0,1.0,1.0000722902453352,1.000063253964668,1.000081326526002,1.000081326526002,1.0000180725613337,0.9998373469479962,0.9998012018253287,0.9997469841413275,0.9997560204219942,0.9997469841413275,0.9998192743866623,0.9999457823159986,0.9999457823159986,1.0000180725613337,0.9999367460353318,1.0000180725613337,1.0000722902453352,1.0001174716486694,1.000081326526002,0.9999548185966656,0.9999367460353318,0.9999096371933311,1.0000180725613337,0.9999096371933311,0.9999096371933311,0.9998734920706638,0.9998825283513306,0.9998734920706638,0.9999909637193332,0.9999277097546649,0.9999457823159986,1.0000271088420007,0.9999909637193332,0.9999006009126643,0.9999186734739981,0.9998825283513306,0.9997469841413275,0.9998012018253287,1.0,1.0001626530520036,1.0001174716486694,1.0001897618940043,1.000298197262007,1.0002801247006732,1.0002168707360046,1.0001536167713367,1.0001536167713367,1.000135544210003,1.1068299595174627,1.1070199354809562,1.1071299215650838,1.1071399203000047,1.1071099240952424,1.1070699291555597,1.1069699418063526,1.1069299468666698,1.1069599430714316,1.1072199595174625,1.1072199595174625,1.107239958252383,1.1072199595174625,1.107239958252383,1.1072500202412685,1.107050013012244,1.107050013012244,1.1069700101206341,1.106830005060317
2022/04/01,02:10,0,0,0,0,0,1.0,1.000027115212538,1.000045192020897,0.9999819231916414,0.9999909615958206,0.9999909615958206,1.0000542304250761,1.0000090384041795,1.0000090384041795,0.9999367311707446,0.9999367311707446,0.9999367311707446,1.0001174992543318,1.0001265376585111,1.0001174992543318,1.0001626912752284,1.0001174992543318,1.000099422445973,1.0000542304250761,1.0000090384041795,1.0001174992543318,1.000207883296125,1.000207883296125,1.000207883296125,1.0002440369128427,1.000225960104484,1.0002349985086634,1.0002349985086634,1.0003073057420984,1.0002982673379188,1.0003163441462777,1.0003163441462777,1.000253075317022,1.000072307233435,1.0000361536167175,0.9999819231916414,0.9999909615958206,0.9999819231916414,1.0000542304250761,1.000180768083587,1.000180768083587,1.000253075317022,1.0001717296794077,1.000253075317022,1.0003073057420984,1.000352497762995,1.0003163441462777,1.0001898064877666,1.0001717296794077,1.0001446144668698,1.000253075317022,1.0001446144668698,1.0001446144668698,1.0001084608501525,1.0001174992543318,1.0001084608501525,1.000225960104484,1.0001626912752284,1.000180768083587,1.0002621137212016,1.000225960104484,1.0001355760626904,1.000153652871049,1.0001174992543318,0.9999819231916414,1.0000361536167175,1.0002349985086634,1.0003976897838915,1.000352497762995,1.0004248049964297,1.0005332658465822,1.0005151890382233,1.0004519202089674,1.0003886513797122,1.0003886513797122,1.0003705745713536,1.1070900629072933,1.1072800835148549,1.1073900954455482,1.107400096530157,1.1073700932763313,1.1073300889378972,1.1072300780918123,1.1071900737533782,1.1072200770072036,1.1074801545567114,1.1074801545567114,1.1075001579913049,1.1074801545567114,1.1075001579913049,1.1075102223447426,1.1073101681143176,1.1073101681143176,1.1072301464221475,1.10709010846085,1.107110108099314,1.107100105749329,1.1070600963493886,1.1069500704995525,1.106880054049657
2022/04/01,02:15,1,1,1,0,0,1.0,1.00006326940111,1.000018076971746,1.000018076971746,0.9999457690847631,0.9999457690847631,0.9999457690847631,1.00012653880222,1.0001355772880929,1.00012653880222,1.000171731231584,1.00012653880222,1.0001084618304743,1.00006326940111,1.000018076971746,1.00012653880222,1.0002169236609482,1.0002169236609482,1.0002169236609482,1.0002530776044398,1.000235000632694,1.000244039118567,1.000244039118567,1.0003163470055498,1.0003073085196768,1.0003253854914227,1.0003253854914227,1.0002621160903127,1.0000813463728557,1.0000451924293643,0.9999909615141273,1.0,0.9999909615141273,1.00006326940111,1.0001898082033298,1.0001898082033298,1.0002621160903127,1.000180769717457,1.0002621160903127,1.0003163470055498,1.000361539434914,1.0003253854914227,1.0001988466892027,1.000180769717457,1.0001536542598384,1.0002621160903127,1.0001536542598384,1.0001536542598384,1.0001175003163472,1.00012653880222,1.0001175003163472,1.000235000632694,1.000171731231584,1.0001898082033298,1.0002711545761855,1.000235000632694,1.0001446157739657,1.0001626927457112,1.00012653880222,0.9999909615141273,1.0000451924293643,1.000244039118567,1.000406731864278,1.000361539434914,1.0004338473218966,1.0005423091523709,1.0005242321806251,1.0004609627795147,1.0003976933784051,1.0003976933784051,1.0003796164066596,1.107100069325187,1.107290091650247,1.1074001045752817,1.107410105750285,1.1073801022252754,1.1073400975252627,1.1072400857752311,1.1072000810752185,1.1072300846002279,1.107490164500443,1.107490164500443,1.107510168115837,1.107490164500443,1.107510168115837,1.1075202325602413,1.107320176521629,1.107320176521629,1.107240154106184,1.1071001148791553,1.1071201146983858,1.1071101122579947,1.10707010249643,1.1069600756521267,1.1068900585693886,1.1067600033442397,1.1067200029827005,1.106249998734612,1.1062399986442273,1.105609992949981
2022/04/01,02:20,1,1,1,1,0,1.0,1.0,1.0001807795212958,1.0001898184973605,1.0001807795212958,1.0002259744016195,1.0001807795212958,1.0001627015691663,1.0001175066888421,1.0000723118085184,1.0001807795212958,1.0002711692819435,1.0002711692819435,1.0002711692819435,1.000307325186203,1.0002892472340732,1.0002982862101382,1.0002982862101382,1.0003705980186566,1.0003615590425914,1.0003796369947213,1.0003796369947213,1.0003163641622677,1.0001355846409719,1.0000994287367126,1.000045194880324,1.0000542338563887,1.000045194880324,1.0001175066888421,1.0002440523537492,1.0002440523537492,1.0003163641622677,1.0002350133776845,1.0003163641622677,1.0003705980186566,1.0004157928989803,1.0003796369947213,1.000253091329814,1.0002350133776845,1.00020789644949,1.0003163641622677,1.00020789644949,1.00020789644949,1.000171740545231,1.0001807795212958,1.000171740545231,1.0002892472340732,1.0002259744016195,1.0002440523537492,1.0003254031383324,1.0002892472340732,1.0001988574734255,1.0002169354255548,1.0001807795212958,1.000045194880324,1.0000994287367126,1.0002982862101382,1.000460987779304,1.0004157928989803,1.0004881047074985,1.000596572420276,1.0005784944681466,1.0005152216356925,1.0004519488032393,1.0004519488032393,1.0004338708511098,1.1071601116313545,1.1073501442620581,1.107460163153518,1.1074701648709235,1.1074401597187071,1.1074001528490853,1.1073001356750307,1.107260128805409,1.1072901339576253,1.1075502279629763,1.1075502279629763,1.1075702326632435,1.1075502279629763,1.1075702326632435,1.1075802976534814,1.1073802307650586,1.1073802307650586,1.1073002040096895,1.1071601571877934,1.1071801580916913,1.1071701551088293,1.107130143177381,1.1070201103658976,1.106950089485863,1.1068200272073176,1.1067800246764046,1.1063099949381732,1.106299994305445,1.1056699544435604,1.1058199696290403,1.1057399652903317,1.1059299755947645,1.105939976137103,1.1057599663750088
2022/04/01,02:25,1,1,0,0,0,1.0,0.999954815330255,0.999936741462357,0.9998915567926115,0.9998463721228665,0.999954815330255,1.0000451846697453,1.0000451846697453,1.0000451846697453,1.0000813324055418,1.0000632585376434,1.0000722954715926,1.0000722954715926,1.0001445909431852,1.0001355540092358,1.0001536278771341,1.0001536278771341,1.0000903693394907,0.9999096306605098,0.9998734829247135,0.9998192613210193,0.9998282982549682,0.9998192613210193,0.9998915567926115,1.0000180738678983,1.0000180738678983,1.0000903693394907,1.0000090369339492,1.0000903693394907,1.0001445909431852,1.00018977561293,1.0001536278771341,1.0000271108018473,1.0000090369339492,0.999981926132102,1.0000903693394907,0.999981926132102,0.999981926132102,0.9999457783963059,0.999954815330255,0.9999457783963059,1.0000632585376434,1.0,1.0000180738678983,1.0000994062734396,1.0000632585376434,0.9999728891981532,0.999990963066051,0.999954815330255,0.9998192613210193,0.9998734829247135,1.0000722954715926,1.0002349602826752,1.00018977561293,1.0002620710845225,1.0003705142919113,1.0003524404240132,1.0002891818863693,1.0002259233487263,1.0002259233487263,1.0002078494808282,1.106909978311359,1.1070999680092541,1.1072099620448776,1.1072199615026617,1.1071899631293098,1.107149965298174,1.1070499707203343,1.1070099728891984,1.1070399712625503,1.1073000065065928,1.1073000065065928,1.107320006687331,1.1073000065065928,1.107320006687331,1.1073300694036525,1.1071300477150112,1.1071300477150112,1.1070500390395548,1.1069100238575056,1.1069300202427323,1.1069200195197777,1.1068800166279589,1.1067700086754568,1.1067000036147738,1.106569970720334,1.1065299772269266,1.1060600536793876,1.106050055306036,1.1054201577848668,1.1055701390784136,1.105490152814553,1.1056801201912216,1.105690118474204,1.1055101493805182,1.1052602394787499,1.1057701242578422,1.1059100926285732,1.1057601265170756,1.1057501287763092
2022/04/01,02:30,1,1,1,0,0,1.0,1.0000903734229836,1.0000903734229836,1.0000903734229836,1.0001265227921774,1.0001084481075804,1.0001174854498789,1.0001174854498789,1.000189784188266,1.0001807468459674,1.0001988215305644,1.0001988215305644,1.0001355601344757,0.9999548132885081,0.9999186639193145,0.9998644398655244,0.9998734772078226,0.9998644398655244,0.9999367386039113,1.0000632613960887,1.0000632613960887,1.0001355601344757,1.0000542240537902,1.0001355601344757,1.000189784188266,1.0002349708997575,1.0001988215305644,1.000072298738387,1.0000542240537902,1.000027112026895,1.0001355601344757,1.000027112026895,1.000027112026895,0.9999909626577016,1.0,0.9999909626577016,1.0001084481075804,1.0000451867114917,1.0000632613960887,1.000144597476774,1.0001084481075804,1.0000180746845968,1.0000361493691934,1.0,0.9998644398655244,0.9999186639193145,1.0001174854498789,1.0002801576112494,1.0002349708997575,1.0003072696381445,1.0004157177457254,1.0003976430611285,1.0003343816650394,1.0002711202689512,1.0002711202689512,1.0002530455843543,1.1069599959331962,1.107149994216101,1.1072599932219933,1.10726999313162,1.1072399934027402,1.1071999937642338,1.107099994667968,1.1070599950294617,1.1070899947583415,1.1073500417525215,1.1073500417525215,1.1073700428370021,1.1073500417525215,1.1073700428370021,1.1073801060080246,1.107180075281061,1.107180075281061,1.1071000629902756,1.106960041481401,1.1069800387701985,1.106970037595344,1.1069300328959262,1.1068200199725264,1.106750011748545,1.1066199729783464,1.1065799776777645,1.1061100328959257,1.1061000340707803,1.1054701080866136,1.105620096157322,1.1055401062791452,1.1057300822398148,1.1057400809745868,1.1055601037486893,1.1053101825543143,1.105820090373423,1.1059600650688646,1.1058100921808915,1.10580009398836,1.1059499719842387,1.1060299755991756,1.1058199661099661,1.1057999652062318,1.1059699728879728
2022/04/01,02:35,1,0,0,0,0,1.0,1.0000090363623222,1.0000090363623222,1.0000813272608982,1.0000722908985757,1.0000903636232201,1.0000903636232201,1.0000271090869661,0.9998463818405264,0.9998102363912383,0.9997560182173066,0.9997650545796285,0.9997560182173066,0.9998283091158824,0.9999548181883903,0.9999548181883903,1.0000271090869661,0.9999457818260682,1.0000271090869661,1.0000813272608982,1.0001265090725078,1.0000903636232201,0.9999638545507122,0.9999457818260682,0.9999186727391023,1.0000271090869661,0.9999186727391023,0.9999186727391023,0.9998825272898143,0.9998915636521364,0.9998825272898143,1.0,0.999936745463746,0.9999548181883903,1.000036145449288,1.0,0.9999096363767803,0.9999277091014241,0.9998915636521364,0.9997560182173066,0.9998102363912383,1.0000090363623222,1.0001716908841176,1.0001265090725078,1.0001987999710835,1.0003072363189476,1.0002891635943036,1.0002259090580492,1.0001626545217956,1.0001626545217956,1.0001445817971517,1.106839961234006,1.1070299389141909,1.1071399259921928,1.1071499248174657,1.107119928341647,1.1070799330405554,1.1069799447878264,1.1069399494867347,1.1069699459625535,1.1072299647581871,1.1072299647581871,1.1072499636738233,1.1072299647581871,1.1072499636738233,1.1072600257536322,1.1070600167172702,1.1070600167172702,1.1069800131027254,1.1068400067772717,1.1068600018976362,1.1068500018072727,1.1068100014458184,1.1067000004518182,1.1066299998192728,1.1064999751500035,1.106459984186366,1.105990090363623,1.1059800926227137,1.1053502349454203,1.10550020675197,1.1054202255476036,1.1056101809079737,1.1056201785585194,1.105440220848695,1.1051903267548617,1.1057001792814287,1.1058401387985255,1.1056901821730647,1.1056801850647007,1.1058300468083568,1.105910041747994,1.1057000550314464,1.105680056296537,1.105850045543266,1.1056400954239864,1.1057400845803516,1.1057800802428976,1.105940062893082,1.1058900683148993
